GO_0050686	RO_0002212	GO_0006397
CLO_0002695	OBI_0000295	CLO_0000002
CHEBI_48298	is_enantiomer_of	CHEBI_48297
57325	RO_0002160	NCBITaxon_9606
PR_P38432	has_gene_template	8161
CLO_0017622	BFO_0000086	PATO_0000384
PR_P26358-2	RO_0002160	NCBITaxon_9606
CHEBI_139323	has_functional_parent	CHEBI_2311
CHEBI_140270	RO_0000087	CHEBI_76967
PR_O43497-34	RO_0002160	NCBITaxon_9606
UBERON_2000925	BFO_0000050	UBERON_2001013
383	RO_0002160	NCBITaxon_9606
GO_0071581	RO_0002211	GO_0071578
CHEBI_37319	is_tautomer_of	CHEBI_11641
DOID_0110363	IDO_0000664	GENO_0000148
CLO_0025701	RO_0001000	
PR_000048347	lacks_part	PR_000021937
CLO_0024385	BFO_0000086	PATO_0000384
PR_000048059	lacks_part	SO_0000418
GO_1901582	RO_0002213	GO_0097394
CHEBI_144902	has_functional_parent	CHEBI_144893
CHEBI_66601	RO_0000087	CHEBI_25212
CLO_0017266	RO_0001000	
CLO_0010520	BFO_0000086	PATO_0000383
CLO_0024236	RO_0001000	
5376	RO_0002160	NCBITaxon_9606
PR_Q13243-2	RO_0002160	NCBITaxon_9606
CHEBI_37922	RO_0000087	CHEBI_48001
PR_Q9BRJ7-1	RO_0002160	NCBITaxon_9606
CHEBI_5326	has_functional_parent	CHEBI_16514
CHEBI_81545	is_conjugate_acid_of	CHEBI_90792
64062	RO_0002160	NCBITaxon_9606
PR_P18074	RO_0002160	NCBITaxon_9606
PR_P16297	RO_0002160	NCBITaxon_10090
VO_0011559	VO_0001243	NCBITaxon_9606
CHEBI_59730	RO_0000087	CHEBI_35941
PR_000045073	BFO_0000051	MOD_00723
PR_Q9Y6W3	has_gene_template	23473
UBERON_0009780	BFO_0000050	UBERON_0006630
CHEBI_20244	has_parent_hydride	CHEBI_35515
DOID_501	derives_from	CL_0000115
PR_Q4KMQ2-4	RO_0002160	NCBITaxon_9606
PR_Q8WWT9-1	RO_0002160	NCBITaxon_9606
PR_Q99959-1	RO_0002160	NCBITaxon_9606
PR_000048596	RO_0002160	NCBITaxon_9606
GO_0045448	BFO_0000050	GO_0009790
26190	RO_0002160	NCBITaxon_9606
PR_Q6NSI8-4	RO_0002160	NCBITaxon_9606
PR_P17275	has_gene_template	3726
CHEBI_131534	has_functional_parent	CHEBI_39248
CLO_0033588	CLO_0000179	DOID_1827
CLO_0016303	BFO_0000086	PATO_0000383
DOID_3711	derives_from	
UBERON_0006233	BFO_0000050	UBERON_0005056
PR_Q96SL1	RO_0002160	NCBITaxon_9606
PR_Q9Y3R4	has_gene_template	4759
PR_O43934-1	RO_0002160	NCBITaxon_9606
CLO_0001377	OBI_0000295	CLO_0000002
CHEBI_8379	RO_0000087	CHEBI_67079
GO_2000496	RO_0002212	GO_0035736
CLO_0027131	BFO_0000086	PATO_0000384
CLO_0031145	RO_0001000	
UBERON_0005411	RO_0002202	UBERON_0005410
PR_P26358-1	RO_0002160	NCBITaxon_9606
CLO_0020319	RO_0001000	
9441	RO_0002160	NCBITaxon_9606
CLO_0011483	RO_0001000	
CHEBI_75624	has_functional_parent	CHEBI_16196
VO_0002531	RO_0000087	VO_0001361
CLO_0013409	RO_0001000	
UBERON_0001198	BFO_0000050	UBERON_0012255
CLO_0033782	RO_0001000	
CHEBI_134027	RO_0000087	CHEBI_75771
CHEBI_2929	RO_0000087	CHEBI_76924
PR_P23763	RO_0002160	NCBITaxon_9606
PR_Q96FJ2-1	RO_0002160	NCBITaxon_9606
PR_000049851	BFO_0000051	MOD_00046
UBERON_0004689	BFO_0000050	UBERON_0003712
PR_Q8IZ96	RO_0002160	NCBITaxon_9606
CHEBI_48032	is_enantiomer_of	CHEBI_48031
DOID_0111681	IDO_0000664	GENO_0000148
GO_0051957	RO_0002213	GO_0006865
CLO_0002694	OBI_0000295	CLO_0000002
PR_Q8IU57-3	RO_0002160	NCBITaxon_9606
57326	RO_0002160	NCBITaxon_9606
PR_Q8TED0-1	RO_0002160	NCBITaxon_9606
CLO_0035831	BFO_0000086	PATO_0000383
NBO_0000609	by_means	UBERON_0002104
PR_P62955	RO_0002160	NCBITaxon_9606
PR_P02768	has_gene_template	213
PR_000045310	lacks_part	PR_000021937
CLO_0018940	BFO_0000086	PATO_0000383
GO_0033269	BFO_0000050	GO_0044304
64708	RO_0002160	NCBITaxon_9606
CLO_0013558	BFO_0000086	PATO_0000383
CLO_0008362	RO_0001000	
PR_Q92529-1	RO_0002160	NCBITaxon_9606
CHEBI_27986	RO_0000087	CHEBI_76206
CLO_0018585	RO_0001000	
CHEBI_74960	RO_0000087	CHEBI_35617
401565	RO_0002160	NCBITaxon_9606
PR_O95918	has_gene_template	7932
CHEBI_69638	RO_0000087	CHEBI_25212
CHEBI_75039	is_conjugate_acid_of	CHEBI_75037
CLO_0025554	RO_0001000	
6694	RO_0002160	NCBITaxon_9606
CHEBI_66960	RO_0000087	CHEBI_78361
CLO_0028739	RO_0001000	
CHEBI_136275	has_functional_parent	CHEBI_28941
VO_0003707	BFO_0000051	VO_0003705
CLO_0028093	RO_0001000	
PR_Q9P1W8-4	RO_0002160	NCBITaxon_9606
CHEBI_47612	RO_0000087	CHEBI_35679
PR_Q8NC06	RO_0002160	NCBITaxon_9606
CLO_0023066	BFO_0000086	PATO_0000384
PR_000027350	RO_0002160	NCBITaxon_9606
PR_Q9H069	RO_0002160	NCBITaxon_9606
4059	RO_0002160	NCBITaxon_9606
CHEBI_74683	RO_0000087	CHEBI_25212
147645	RO_0002160	NCBITaxon_9606
GO_0046600	RO_0002212	GO_0007099
CHEBI_46991	has_functional_parent	CHEBI_17535
CLO_0005667	RO_0001000	
PR_000049665	lacks_part	PR_000021937
202658	RO_0002160	NCBITaxon_9606
CHEBI_49105	BFO_0000051	CHEBI_49107
PR_000045786	BFO_0000051	MOD_00048
PR_A5YM72-5	RO_0002160	NCBITaxon_9606
CLO_0031500	BFO_0000086	PATO_0000384
CLO_0004122	OBI_0000295	CLO_0000003
PR_Q4G0P3	has_gene_template	54768
UBERON_0006839	RO_0002380	UBERON_0005476
CHEBI_67920	RO_0000087	CHEBI_25212
PR_000030185	BFO_0000051	MOD_00696
CHEBI_66147	RO_0000087	CHEBI_70868
4057	RO_0002160	NCBITaxon_9606
CLO_0014875	BFO_0000086	PATO_0000383
PR_Q9BRJ7-2	RO_0002160	NCBITaxon_9606
CLO_0007159	OBI_0000295	CLO_0000003
CLO_0005665	RO_0001000	
PR_O94822-2	RO_0002160	NCBITaxon_9606
CHEBI_62786	has_functional_parent	CHEBI_43034
UBERON_2000311	BFO_0000050	UBERON_0011648
PR_000018620	lacks_part	SO_0000418
CLO_0034514	BFO_0000086	PATO_0000383
CLO_0031502	BFO_0000086	PATO_0000384
CHEBI_66243	RO_0000087	CHEBI_52726
PR_000047277	RO_0002160	NCBITaxon_9606
79600	RO_0002160	NCBITaxon_9606
PR_Q86XK2	RO_0002160	NCBITaxon_9606
PR_P08567	RO_0002160	NCBITaxon_9606
PR_Q9BRQ8-2	RO_0002160	NCBITaxon_9606
CHEBI_34848	RO_0000087	CHEBI_68495
CLO_0010163	RO_0001000	
PR_A8MYX2	RO_0002160	NCBITaxon_9606
CHEBI_29954	is_substituent_group_from	CHEBI_16828
UBERON_0001997	RO_0002202	UBERON_2001431
UBERON_0015129	BFO_0000050	UBERON_0015128
PR_P53355-4	RO_0002160	NCBITaxon_9606
PR_P21128	has_gene_template	8909
CHEBI_58351	RO_0000087	CHEBI_23357
UBERON_0016418	RO_0002176	UBERON_0006813
CLO_0032463	RO_0001000	
CLO_0025700	RO_0001000	
PR_Q8N6G5-1	RO_0002160	NCBITaxon_9606
CHEBI_18157	RO_0000087	CHEBI_76971
PR_Q8IX21-3	RO_0002160	NCBITaxon_9606
PR_Q96B36-2	RO_0002160	NCBITaxon_9606
PR_Q15027	RO_0002160	NCBITaxon_9606
GO_0033268	BFO_0000050	GO_0044304
CHEBI_90236	is_conjugate_acid_of	CHEBI_88226
CHEBI_18277	RO_0000087	CHEBI_75772
CLO_0028706	CLO_0000179	EFO_0000253
GO_0008377	BFO_0000050	GO_0016056
CLO_0010521	BFO_0000086	PATO_0000383
CHEBI_25018	has_functional_parent	CHEBI_15603
CHEBI_144911	has_functional_parent	CHEBI_144795
384	RO_0002160	NCBITaxon_9606
CHEBI_63840	has_functional_parent	CHEBI_7772
CHEBI_75622	has_functional_parent	CHEBI_16196
GO_0044250	BFO_0000050	GO_0042750
VO_0002533	RO_0000087	VO_0001361
VO_0004598	VO_0003355	NCBITaxon_10298
GO_0015166	BFO_0000050	GO_0015791
CHEBI_75629	has_functional_parent	CHEBI_16125
CLO_0017621	BFO_0000086	PATO_0000384
CHEBI_78570	RO_0000087	CHEBI_50904
CL_0000875	RO_0002202	CL_0002393
CHEBI_85376	is_conjugate_base_of	CHEBI_85881
CHEBI_66600	RO_0000087	CHEBI_25212
PR_O60243-1	RO_0002160	NCBITaxon_9606
245913	RO_0002160	NCBITaxon_9606
CHEBI_139324	has_functional_parent	CHEBI_2311
CHEBI_144638	is_conjugate_acid_of	CHEBI_142975
GO_2000722	RO_0002211	GO_0060947
PR_Q9BWQ6	has_gene_template	78992
5375	RO_0002160	NCBITaxon_9606
CLO_0028450	BFO_0000086	PATO_0000383
CHEBI_73363	RO_0000087	CHEBI_25212
146325	RO_0002160	NCBITaxon_9606
PR_Q13243-3	RO_0002160	NCBITaxon_9606
CHEBI_65172	RO_0000087	CHEBI_50249
64061	RO_0002160	NCBITaxon_9606
GO_0071580	RO_0002211	GO_0071577
CHEBI_140973	has_functional_parent	CHEBI_25681
PR_Q9Y6X3	has_gene_template	23383
VO_0004413	VO_0003355	NCBITaxon_139
CLO_0024384	BFO_0000086	PATO_0000384
GO_0043679	BFO_0000050	GO_0150034
CHEBI_81544	is_conjugate_acid_of	CHEBI_90791
CHEBI_49230	is_enantiomer_of	CHEBI_49227
CHEBI_140414	has_functional_parent	CHEBI_32368
PR_Q6W2J9-1	RO_0002160	NCBITaxon_9606
PR_000048595	RO_0002160	NCBITaxon_9606
PR_Q96NZ9	RO_0002160	NCBITaxon_9606
PR_Q9H3H5-1	RO_0002160	NCBITaxon_9606
CLO_0017267	RO_0001000	
PR_Q6NSI8-3	RO_0002160	NCBITaxon_9606
PR_P12956-1	RO_0002160	NCBITaxon_9606
CHEBI_75954	is_conjugate_acid_of	CHEBI_77981
CLO_0004150	RO_0001000	
DOID_0111680	IDO_0000664	GENO_0000148
CLO_0033587	CLO_0000179	DOID_1827
CLO_0027132	BFO_0000086	PATO_0000383
PR_000030186	BFO_0000051	MOD_00696
UBERON_0010856	BFO_0000050	UBERON_0000023
CHEBI_52650	RO_0000087	CHEBI_35718
CLO_0016304	BFO_0000086	PATO_0000384
PR_000048058	lacks_part	SO_0000418
CLO_0020318	RO_0001000	
PR_Q4KMQ2-3	RO_0002160	NCBITaxon_9606
CLO_0018553	CLO_0000179	EFO_0000253
9440	RO_0002160	NCBITaxon_9606
PR_Q96D09	RO_0002160	NCBITaxon_9606
CHEBI_73362	RO_0000087	CHEBI_25212
PR_000029067	RO_0002160	NCBITaxon_9606
CHEBI_77930	RO_0000087	CHEBI_76924
CHEBI_48430	has_functional_parent	CHEBI_17418
PR_O43497-35	RO_0002160	NCBITaxon_9606
CLO_0025553	RO_0001000	
CHEBI_72828	is_conjugate_base_of	CHEBI_72952
CHEBI_90402	RO_0000087	CHEBI_51217
CHEBI_58398	has_functional_parent	CHEBI_15756
CLO_0002693	OBI_0000295	CLO_0000002
CLO_0028094	RO_0001000	
CHEBI_48031	is_enantiomer_of	CHEBI_48032
GO_1900980	RO_0002211	GO_0002047
PR_Q8IU57-4	RO_0002160	NCBITaxon_9606
UBERON_0013459	BFO_0000050	UBERON_0003129
PR_000028802	BFO_0000051	MOD_00723
PR_Q8TED0-2	RO_0002160	NCBITaxon_9606
CHEBI_48297	is_enantiomer_of	CHEBI_48298
CHEBI_50169	RO_0000087	CHEBI_77746
PR_000045311	lacks_part	PR_000021937
VO_0002532	RO_0000087	VO_0001361
220869	RO_0002160	NCBITaxon_9606
GO_0045829	RO_0002212	GO_0045190
CLO_0033781	RO_0001000	
GO_0042695	BFO_0000050	GO_0030879
VO_0003059	VO_0003355	NCBITaxon_12475
CLO_0023067	BFO_0000086	PATO_0000384
PR_000045785	BFO_0000051	MOD_00048
VO_0003705	BFO_0000051	VO_0003714
VO_0003710	BFO_0000051	VO_0003664
CHEBI_38759	has_parent_hydride	CHEBI_36115
PR_Q53H76	has_gene_template	51365
6693	RO_0002160	NCBITaxon_9606
PR_Q9P1W8-3	RO_0002160	NCBITaxon_9606
CLO_0007606	RO_0001000	
CLO_0035832	BFO_0000086	PATO_0000383
CLO_0011484	RO_0001000	
CLO_0032433	CLO_0000179	EFO_0000253
CHEBI_34785	has_parent_hydride	CHEBI_41921
147646	RO_0002160	NCBITaxon_9606
CL_0002002	BFO_0000051	GO_0033001
VO_0003710	BFO_0000051	VO_0003663
CLO_0013557	BFO_0000086	PATO_0000383
PR_Q9UDY4	has_gene_template	11080
CLO_0018584	RO_0001000	
CHEBI_69475	RO_0000087	CHEBI_50790
VO_0001555	VO_0003355	NCBITaxon_10334
CHEBI_69639	RO_0000087	CHEBI_25212
CHEBI_66242	RO_0000087	CHEBI_52726
CLO_0004123	OBI_0000295	CLO_0000003
CHEBI_141405	RO_0000087	CHEBI_86328
UBERON_0006838	RO_0002380	UBERON_0005476
CHEBI_67921	RO_0000087	CHEBI_25212
PR_Q4G112	has_gene_template	124535
CLO_0031146	RO_0001000	
CHEBI_53615	RO_0000087	CHEBI_77178
CLO_0033219	BFO_0000086	PATO_0000383
CLO_0013863	CLO_0000179	EFO_0002508
CHEBI_9763	RO_0000087	CHEBI_36047
51542	RO_0002160	NCBITaxon_9606
4058	RO_0002160	NCBITaxon_9606
CHEBI_74684	RO_0000087	CHEBI_25212
CLO_0005666	RO_0001000	
CLO_0035469	CLO_0000179	EFO_0000249
PR_000049664	lacks_part	PR_000021937
6697	RO_0002160	NCBITaxon_9606
CHEBI_66603	RO_0000087	CHEBI_25212
PR_Q0GE19-1	RO_0002160	NCBITaxon_9606
CHEBI_33064	has_functional_parent	CHEBI_15940
CLO_0034515	BFO_0000086	PATO_0000384
GO_0048217	BFO_0000050	GO_0009531
CHEBI_27667	RO_0000087	CHEBI_53000
PR_000021580	lacks_part	PR_000021937
PR_000048530	BFO_0000051	MOD_00046
CHEBI_77736	is_conjugate_base_of	CHEBI_77738
8120	RO_0002160	NCBITaxon_9606
CLO_0010162	RO_0001000	
CL_1000596	BFO_0000050	UBERON_0005271
CHEBI_142435	RO_0000087	CHEBI_76022
GO_0008519	BFO_0000050	GO_0072488
PR_A6NDV4	RO_0002160	NCBITaxon_9606
CL_0002006	BFO_0000051	GO_0033001
CHEBI_87788	is_conjugate_base_of	CHEBI_61732
CLO_0005664	RO_0001000	
PR_Q69YL0	RO_0002160	NCBITaxon_9606
CHEBI_16443	RO_0000087	CHEBI_76924
PR_A5PKW4-2	RO_0002160	NCBITaxon_9606
CHEBI_49232	is_enantiomer_of	CHEBI_49233
PR_Q6W2J9-4	RO_0002160	NCBITaxon_9606
UBERON_0005456	conduit_for	UBERON_0001759
UBERON_0000023	RO_0000086	PATO_0002236
CHEBI_15674	is_conjugate_acid_of	CHEBI_48929
CHEBI_90748	RO_0000087	CHEBI_50683
GO_0048217	BFO_0000050	GO_0009530
DOID_0110361	IDO_0000664	GENO_0000148
PR_Q8N4M1	has_gene_template	126969
VO_0004540	VO_0003355	NCBITaxon_1764
CHEBI_37550	RO_0000087	CHEBI_62488
CHEBI_28309	RO_0000087	CHEBI_76969
CLO_0032462	RO_0001000	
GO_1901581	RO_0002212	GO_0097394
PR_P06870	RO_0002160	NCBITaxon_9606
CHEBI_79405	RO_0000087	CHEBI_50113
PR_Q15024	RO_0002160	NCBITaxon_9606
CLO_0019339	BFO_0000086	PATO_0000384
CLO_0010522	BFO_0000086	PATO_0000384
CHEBI_75534	BFO_0000051	CHEBI_75463
UBERON_4200028	BFO_0000050	UBERON_0000981
CLO_0001374	OBI_0000295	CLO_0000002
CHEBI_15538	has_functional_parent	CHEBI_15346
CHEBI_144910	has_functional_parent	CHEBI_144794
CLO_0017264	RO_0001000	
CLO_0033780	RO_0001000	
PR_000046310	lacks_part	SO_0000725
PR_Q8IYX4	RO_0002160	NCBITaxon_9606
GO_0048780	RO_0002213	GO_0048773
PR_Q9H4G4	RO_0002160	NCBITaxon_9606
GO_0061562	BFO_0000050	GO_0021604
CHEBI_73366	RO_0000087	CHEBI_25212
PR_Q13243-4	RO_0002160	NCBITaxon_9606
CLO_0017007	CLO_0000179	EFO_0002508
UBERON_0004655	BFO_0000050	UBERON_0002500
CHEBI_144985	BFO_0000051	CHEBI_144608
PR_Q4KMQ2-2	RO_0002160	NCBITaxon_9606
PR_O00308	has_gene_template	11060
CHEBI_168396	RO_0000087	CHEBI_35610
PR_Q6NSI8-2	RO_0002160	NCBITaxon_9606
GO_0010544	RO_0002212	GO_0030168
CHEBI_66258	BFO_0000051	CHEBI_83882
CLO_0014878	BFO_0000086	PATO_0000384
CHEBI_15537	has_functional_parent	CHEBI_15351
GO_0042686	RO_0002211	GO_0042685
CLO_0028451	BFO_0000086	PATO_0000383
CLO_0024383	BFO_0000086	PATO_0000383
PR_Q05519	RO_0002160	NCBITaxon_9606
DOID_3713	derives_from	
CHEBI_133717	is_conjugate_base_of	CHEBI_133747
CHEBI_140974	has_functional_parent	CHEBI_25681
PR_Q9NY59-2	RO_0002160	NCBITaxon_9606
CLO_0017620	BFO_0000086	PATO_0000384
PR_000019941	lacks_part	SO_0000418
CHEBI_64032	has_functional_parent	CHEBI_17351
CHEBI_75626	has_functional_parent	CHEBI_16196
CHEBI_90039	RO_0000087	CHEBI_85234
PR_P54710-1	RO_0002160	NCBITaxon_9606
PR_P18077	RO_0002160	NCBITaxon_9606
CHEBI_87848	has_functional_parent	CHEBI_32360
PR_000045788	BFO_0000051	MOD_00048
CHEBI_16743	has_functional_parent	CHEBI_16443
CLO_0014230	RO_0001000	
PR_P04233	RO_0002160	NCBITaxon_9606
UBERON_0001508	RO_0002433	UBERON_0001515
GO_0051956	RO_0002212	GO_0006865
CLO_0033218	BFO_0000086	PATO_0000384
CHEBI_133820	is_conjugate_base_of	CHEBI_72651
PR_Q8IU57-1	RO_0002160	NCBITaxon_9606
54578	RO_0002160	NCBITaxon_9606
PR_Q6ZRC1	has_gene_template	389197
CHEBI_59033	BFO_0000051	CHEBI_62086
PR_000028803	BFO_0000051	MOD_00723
PR_000047212	BFO_0000051	MOD_00046
PR_P0DP03	has_gene_template	89770
GO_0072416	BFO_0000050	GO_0031577
PR_Q8WWT9-3	RO_0002160	NCBITaxon_9606
PR_000048598	RO_0002160	NCBITaxon_9606
PR_Q96G23-1	RO_0002160	NCBITaxon_9606
5379	RO_0002160	NCBITaxon_9606
PR_Q9HBH1	has_gene_template	64146
PR_Q7Z7H8	has_gene_template	124995
PR_000045312	lacks_part	PR_000021937
CLO_0020031	BFO_0000086	PATO_0000384
CLO_0018583	RO_0001000	
GO_0042151	BFO_0000050	GO_0005938
401563	RO_0002160	NCBITaxon_9606
CHEBI_68318	RO_0000087	CHEBI_25212
CHEBI_78494	has_functional_parent	CHEBI_78442
VO_0000089	VO_0001243	NCBITaxon_9606
CL_0002038	BFO_0000051	PR_000001860
PR_O43497-36	RO_0002160	NCBITaxon_9606
CHEBI_87376	RO_0000087	CHEBI_51217
CLO_0025552	RO_0001000	
PR_Q9P1W8-2	RO_0002160	NCBITaxon_9606
CLO_0028095	RO_0001000	
PR_000045560	RO_0002160	NCBITaxon_9606
GO_2000495	RO_0002211	GO_0035736
CHEBI_32641	is_enantiomer_of	CHEBI_49037
CLO_0031143	RO_0001000	
CHEBI_132374	has_parent_hydride	CHEBI_71575
DOID_0040086	RO_0001025	UBERON_0002113
VO_0011452	RO_0002292	VO_0011315
GO_0015164	BFO_0000050	GO_0015779
CLO_0011485	RO_0001000	
CHEBI_142550	BFO_0000051	CHEBI_142549
PR_Q7Z5V6	RO_0002160	NCBITaxon_9606
CHEBI_57556	is_conjugate_base_of	CHEBI_15892
CHEBI_17728	is_tautomer_of	CHEBI_58252
PR_000049667	lacks_part	PR_000021937
CHEBI_3795	is_conjugate_acid_of	CHEBI_70792
PR_A5PKW4-1	RO_0002160	NCBITaxon_9606
CLO_0004124	OBI_0000295	CLO_0000003
CHEBI_44209	is_substituent_group_from	CHEBI_16830
CHEBI_65180	is_conjugate_base_of	CHEBI_17552
CHEBI_84438	has_functional_parent	CHEBI_53487
PR_Q6ZT89-1	RO_0002160	NCBITaxon_9606
CLO_0035833	BFO_0000086	PATO_0000384
CHEBI_104362	RO_0000087	CHEBI_131604
PR_Q96HA4	RO_0002160	NCBITaxon_9606
PR_Q9BSY4	RO_0002160	NCBITaxon_9606
UBERON_0004677	RO_0002221	UBERON_0002291
PR_Q16342	RO_0002160	NCBITaxon_9606
PR_000030183	BFO_0000051	MOD_00696
PR_Q16637-4	RO_0002160	NCBITaxon_9606
PR_Q7Z3Z0	has_gene_template	147183
CLO_0035468	CLO_0000179	EFO_0000249
UBERON_0002445	BSPO_0001115	UBERON_0009880
140545	RO_0002160	NCBITaxon_9606
CLO_0011840	BFO_0000086	PATO_0000383
OMIM_607373	RO_0003304	DOID_12849
GO_1902739	RO_0002211	GO_0072642
CHEBI_313639	RO_0000087	CHEBI_48407
6696	RO_0002160	NCBITaxon_9606
PR_C9JG80	has_gene_template	613037
CLO_0016301	BFO_0000086	PATO_0000383
PR_O95789	has_gene_template	9204
CLO_0027133	BFO_0000086	PATO_0000384
CLO_0023064	BFO_0000086	PATO_0000384
CHEBI_76241	is_conjugate_acid_of	CHEBI_76179
PR_O60353	RO_0002160	NCBITaxon_9606
245915	RO_0002160	NCBITaxon_9606
CHEBI_45890	has_functional_parent	CHEBI_15366
CHEBI_84536	RO_0000087	CHEBI_15022
PR_Q8NGA1	RO_0002160	NCBITaxon_9606
CHEBI_57310	is_conjugate_base_of	CHEBI_15442
CLO_0010161	RO_0001000	
PR_000036448	RO_0002160	NCBITaxon_9606
UBERON_0014477	BFO_0000050	UBERON_0000915
GO_0090235	RO_0002211	GO_0051310
CLO_0017909	RO_0001000	
VO_0011454	RO_0002292	VO_0011312
3660	RO_0002160	NCBITaxon_9606
PR_A7E2Y1-1	RO_0002160	NCBITaxon_9606
CHEBI_40929	has_functional_parent	CHEBI_17568
PR_O95171	RO_0002160	NCBITaxon_9606
CHEBI_5739	RO_0000087	CHEBI_35610
PR_Q6W2J9-3	RO_0002160	NCBITaxon_9606
CHEBI_57557	is_conjugate_base_of	CHEBI_15899
PR_P39059	RO_0002160	NCBITaxon_9606
CHEBI_87768	RO_0000087	CHEBI_84087
CHEBI_17031	has_parent_hydride	CHEBI_17183
CHEBI_17199	has_functional_parent	CHEBI_29069
55897	RO_0002160	NCBITaxon_9606
253970	RO_0002160	NCBITaxon_9606
CHEBI_63927	RO_0000087	CHEBI_24527
PR_Q9BYR8-1	RO_0002160	NCBITaxon_9606
CLO_0017008	CLO_0000179	EFO_0002508
CLO_0005663	RO_0001000	
56006	RO_0002160	NCBITaxon_9606
CLO_0029620	RO_0001000	
PR_000047279	RO_0002160	NCBITaxon_9606
CLO_0020174	RO_0001000	
PR_Q0GE19-2	RO_0002160	NCBITaxon_9606
PR_000046311	lacks_part	SO_0000725
GO_2000723	RO_0002212	GO_0060947
CHEBI_73365	RO_0000087	CHEBI_25212
UBERON_0004654	BFO_0000050	UBERON_0002500
GO_0048781	RO_0002211	GO_0048774
CHEBI_140975	has_functional_parent	CHEBI_25681
PR_000045074	BFO_0000051	MOD_00723
PR_Q5JRV8-4	RO_0002160	NCBITaxon_9606
PR_Q15025	RO_0002160	NCBITaxon_9606
CLO_0019338	BFO_0000086	PATO_0000384
PR_Q9H8G2-2	RO_0002160	NCBITaxon_9606
PR_O00444-2	RO_0002160	NCBITaxon_9606
CLO_0010523	BFO_0000086	PATO_0000384
PR_P15509	has_gene_template	1438
PR_000045562	RO_0002160	NCBITaxon_9606
CHEBI_75321	RO_0000087	CHEBI_50266
PR_Q6NSI8-1	RO_0002160	NCBITaxon_9606
CLO_0014877	BFO_0000086	PATO_0000384
PR_000026030	RO_0002160	NCBITaxon_9606
PR_Q8IYX3	RO_0002160	NCBITaxon_9606
CHEBI_36079	RO_0000087	CHEBI_23357
CHEBI_75592	RO_0000087	CHEBI_59647
UBERON_0004904	extends_fibers_into	UBERON_0000955
PR_P18075	RO_0002160	NCBITaxon_9606
CLO_0021741	RO_0001000	
VO_0011558	VO_0001243	NCBITaxon_9606
CHEBI_6823	RO_0000087	CHEBI_37956
CHEBI_3415	RO_0000087	CHEBI_73192
PR_Q4KMQ2-1	RO_0002160	NCBITaxon_9606
CHEBI_66602	RO_0000087	CHEBI_25212
PR_Q8WXI9	has_gene_template	57459
CLO_0034516	BFO_0000086	PATO_0000384
PR_O76087	has_gene_template	26748
